29,14847,N/A,N/A
29,21873,N/A,N/A
29,81654,N/A,N/A
29,14979,N/A,N/A
29,14981,N/A,N/A
29,14983,N/A,N/A
29,14985,N/A,N/A
29,14987,N/A,N/A
29,15009,N/A,N/A
29,15011,N/A,N/A
29,15013,N/A,N/A
29,15015,N/A,N/A
29,15017,N/A,N/A
29,15019,N/A,N/A
29,15021,N/A,N/A
29,15025,N/A,N/A
29,15027,N/A,N/A
29,15029,N/A,N/A
29,15031,N/A,N/A
29,15033,N/A,N/A
29,15035,N/A,N/A
29,15037,N/A,N/A
29,15039,N/A,N/A
29,15041,N/A,N/A
29,15043,N/A,N/A
29,15045,N/A,N/A
29,15047,N/A,N/A
29,15049,N/A,N/A
29,15051,N/A,N/A
29,80290,N/A,N/A
29,14919,N/A,N/A
29,14921,N/A,N/A
29,14923,N/A,N/A
29,14925,N/A,N/A
29,14927,N/A,N/A
29,14931,N/A,N/A
29,14929,N/A,N/A
29,14939,N/A,N/A
29,14935,N/A,N/A
29,14937,N/A,N/A
29,14971,N/A,N/A
29,83130,N/A,N/A
29,14835,N/A,N/A
29,14841,N/A,N/A
29,14845,N/A,N/A
29,83059,N/A,N/A
29,14897,N/A,N/A
29,14871,N/A,N/A
29,14839,N/A,N/A
29,83070,N/A,N/A
29,14849,N/A,N/A
29,14853,N/A,N/A
29,14857,N/A,N/A
29,83090,N/A,N/A
29,83202,N/A,N/A
29,21869,N/A,N/A
29,14851,N/A,N/A
29,83068,N/A,N/A
29,14863,N/A,N/A
29,14905,N/A,N/A
29,83083,N/A,N/A
29,14861,N/A,N/A
29,14907,N/A,N/A
29,83103,N/A,N/A
29,83104,N/A,N/A
29,81993,N/A,N/A
34,21873,N/A,N/A
34,81654,N/A,N/A
34,81687,N/A,N/A
34,81685,N/A,N/A
34,81684,N/A,N/A
34,14919,N/A,N/A
34,14971,N/A,N/A
34,14973,N/A,N/A
34,14835,N/A,N/A
34,83203,N/A,N/A
34,82766,N/A,N/A
33,21873,N/A,N/A
33,81654,N/A,N/A
33,15009,N/A,N/A
33,15049,N/A,N/A
33,14919,N/A,N/A
33,14921,N/A,N/A
33,14923,N/A,N/A
33,14925,N/A,N/A
33,14939,N/A,N/A
33,14835,N/A,N/A
33,14843,N/A,N/A
33,14871,N/A,N/A
33,74990,N/A,N/A
33,14905,N/A,N/A
33,14859,N/A,N/A
31,14847,N/A,N/A
31,21873,N/A,N/A
31,81654,N/A,N/A
31,14979,N/A,N/A
31,14981,N/A,N/A
31,14983,N/A,N/A
31,14985,N/A,N/A
31,14987,N/A,N/A
31,15009,N/A,N/A
31,15011,N/A,N/A
31,15015,N/A,N/A
31,15017,N/A,N/A
31,15019,N/A,N/A
31,15021,N/A,N/A
31,15025,N/A,N/A
31,15027,N/A,N/A
31,15029,N/A,N/A
31,15031,N/A,N/A
31,15033,N/A,N/A
31,15035,N/A,N/A
31,15037,N/A,N/A
31,15039,N/A,N/A
31,15041,N/A,N/A
31,15047,N/A,N/A
31,15049,N/A,N/A
31,15051,N/A,N/A
31,80290,N/A,N/A
31,14919,N/A,N/A
31,14921,N/A,N/A
31,14923,N/A,N/A
31,14925,N/A,N/A
31,14939,N/A,N/A
31,14937,N/A,N/A
31,14835,N/A,N/A
31,14841,N/A,N/A
31,14843,N/A,N/A
31,14871,N/A,N/A
31,83070,N/A,N/A
31,14853,N/A,N/A
31,83090,N/A,N/A
31,14851,N/A,N/A
31,83068,N/A,N/A
31,14863,N/A,N/A
31,14905,N/A,N/A
31,83083,N/A,N/A
31,14861,N/A,N/A
