101,39316,N/A,N/A
101,39320,N/A,N/A
101,39322,N/A,N/A
29,39316,N/A,N/A
29,39320,N/A,N/A
29,39338,N/A,N/A
29,39332,N/A,N/A
29,66155,N/A,N/A
29,39324,N/A,N/A
29,39326,N/A,N/A
29,39340,N/A,N/A
29,39322,N/A,N/A
29,39458,N/A,N/A
29,39462,N/A,N/A
29,39570,N/A,N/A
29,74050,N/A,N/A
29,64851,N/A,N/A
29,39580,N/A,N/A
29,39576,N/A,N/A
29,39592,N/A,N/A
29,39602,N/A,N/A
29,39606,N/A,N/A
29,39604,N/A,N/A
29,39572,N/A,N/A
29,39574,N/A,N/A
29,70839,N/A,N/A
29,39716,N/A,N/A
29,39718,N/A,N/A
29,39720,N/A,N/A
29,39722,N/A,N/A
33,39316,N/A,N/A
33,39344,N/A,N/A
33,39324,N/A,N/A
33,39326,N/A,N/A
33,39570,N/A,N/A
33,74050,N/A,N/A
33,64851,N/A,N/A
33,39598,N/A,N/A
31,39316,N/A,N/A
31,39344,N/A,N/A
31,39324,N/A,N/A
31,39326,N/A,N/A
31,39322,N/A,N/A
31,39462,N/A,N/A
31,39570,N/A,N/A
31,64851,N/A,N/A
31,39598,N/A,N/A
31,39576,N/A,N/A
31,39592,N/A,N/A
31,39716,N/A,N/A
31,39722,N/A,N/A
