101,17678,48.349576,-121.455359
101,17710,N/A,N/A
29,17594,N/A,N/A
29,17632,N/A,N/A
29,17634,N/A,N/A
29,17636,N/A,N/A
29,17638,N/A,N/A
29,17640,N/A,N/A
29,17642,N/A,N/A
29,74986,N/A,N/A
29,17964,47.426084,-121.605177
29,18032,47.4106639283,-121.442849792
29,18034,47.5532378791,-121.538198048
29,18036,47.40301667,-121.5660667
29,18086,47.105128,-121.593547
29,18088,47.068889,-121.560278
29,18094,46.9395,-121.9398
29,18090,46.99414722,-121.5313111
29,17712,N/A,N/A
29,17826,N/A,N/A
29,17830,N/A,N/A
29,17836,N/A,N/A
29,17840,N/A,N/A
29,17844,N/A,N/A
29,17846,N/A,N/A
29,17522,N/A,N/A
29,17580,N/A,N/A
29,17584,N/A,N/A
29,17650,48.489705,-121.577196
29,17668,48.52932778,-121.2737528
29,17670,48.46330833,-121.1615111
29,17678,48.349576,-121.455359
29,62774,48.2674998733,-121.332680047
29,62773,48.2480274237,-121.193938868
29,17870,47.81364445216453,-121.58653020858764
29,17926,47.73391389,-121.3320917
29,17930,47.728996,-121.408158
29,17960,47.888889,-121.366667
29,17958,47.889167,-121.365278
34,18086,47.105128,-121.593547
34,17714,N/A,N/A
34,17722,N/A,N/A
34,17738,N/A,N/A
34,80192,N/A,N/A
34,17556,N/A,N/A
34,80213,N/A,N/A
34,75007,N/A,N/A
33,17594,N/A,N/A
33,17632,N/A,N/A
33,74986,N/A,N/A
33,17964,47.426084,-121.605177
33,18032,47.4106639283,-121.442849792
33,17712,N/A,N/A
33,17824,N/A,N/A
33,17828,N/A,N/A
33,17832,N/A,N/A
33,17834,N/A,N/A
33,17836,N/A,N/A
33,17842,N/A,N/A
33,17848,N/A,N/A
33,17522,N/A,N/A
33,17582,N/A,N/A
33,17870,47.81364445216453,-121.58653020858764
33,17928,47.69050278,-121.3911861
