29,42924,N/A,N/A
29,42942,37.3904,-107.54
29,42962,N/A,N/A
29,42998,N/A,N/A
29,43002,N/A,N/A
29,44030,37.454396,-107.856967
29,43060,N/A,N/A
29,43066,37.4046,-107.6612
29,43098,N/A,N/A
29,43132,N/A,N/A
29,43134,37.4471,-107.5049
29,43218,N/A,N/A
29,43232,37.3633,-108.0795
29,43238,37.8056,-107.7751
29,43264,37.4624,-107.6809
29,43288,37.4776,-107.5466
29,44035,37.787,-108.0677
29,42802,N/A,N/A
29,42982,37.5161,-108.5354
29,44040,37.4973,-108.184
29,43046,N/A,N/A
29,43054,N/A,N/A
29,43254,N/A,N/A
29,43262,37.4677,-108.2094
29,43298,N/A,N/A
29,42776,N/A,N/A
29,42812,N/A,N/A
29,42876,N/A,N/A
29,43036,N/A,N/A
29,44036,37.5415,-107.1992
29,43258,N/A,N/A
29,43282,N/A,N/A
29,43302,N/A,N/A
29,43320,N/A,N/A
33,42810,N/A,N/A
33,42924,N/A,N/A
33,42998,N/A,N/A
33,42982,37.5161,-108.5354
33,43054,N/A,N/A
33,43254,N/A,N/A
33,43262,37.4677,-108.2094
33,42760,N/A,N/A
31,42962,N/A,N/A
31,43060,N/A,N/A
31,43066,37.4046,-107.6612
31,43132,N/A,N/A
31,43238,37.8056,-107.7751
31,43288,37.4776,-107.5466
31,42982,37.5161,-108.5354
31,43046,N/A,N/A
31,43054,N/A,N/A
31,43298,N/A,N/A
31,43320,N/A,N/A
