29,12337,46.395,-89.721
29,12343,N/A,N/A
29,12338,N/A,N/A
29,12339,N/A,N/A
29,12342,N/A,N/A
29,12340,N/A,N/A
29,12341,N/A,N/A
29,12304,46.2620,-89.1751
29,12306,N/A,N/A
29,12305,N/A,N/A
29,12307,N/A,N/A
29,12316,N/A,N/A
29,12318,N/A,N/A
29,12319,N/A,N/A
29,12317,N/A,N/A
29,12320,N/A,N/A
29,12322,46.618118,-88.698634
29,12321,N/A,N/A
29,12323,46.8576,-89.3122
29,12324,N/A,N/A
29,12325,N/A,N/A
29,12329,46.2618,-89.1757
29,12335,N/A,N/A
29,12333,N/A,N/A
29,12334,N/A,N/A
29,12336,N/A,N/A
29,12331,N/A,N/A
29,12332,N/A,N/A
34,12326,46.591,-89.578
34,12328,46.633788,-89.588164
34,12337,46.395,-89.721
34,12316,N/A,N/A
34,12322,46.618118,-88.698634
34,12361,46.642165,-88.046356
34,12329,46.2618,-89.1757
34,12331,N/A,N/A
33,12329,46.2618,-89.1757
33,12334,N/A,N/A
