101,51369,N/A,N/A
101,52233,N/A,N/A
101,52251,N/A,N/A
101,52599,N/A,N/A
101,51355,N/A,N/A
101,52127,N/A,N/A
29,51363,N/A,N/A
29,52045,N/A,N/A
29,52063,N/A,N/A
29,52109,N/A,N/A
29,52121,N/A,N/A
29,52131,N/A,N/A
29,51361,N/A,N/A
29,51817,N/A,N/A
29,51823,N/A,N/A
29,51865,N/A,N/A
29,52157,N/A,N/A
29,51891,N/A,N/A
29,51947,N/A,N/A
29,51975,N/A,N/A
29,51981,N/A,N/A
29,52027,N/A,N/A
29,51631,N/A,N/A
29,51695,N/A,N/A
29,52185,N/A,N/A
29,51359,N/A,N/A
29,51743,N/A,N/A
29,51645,N/A,N/A
29,51727,N/A,N/A
29,51729,N/A,N/A
29,59662,N/A,N/A
29,51773,N/A,N/A
29,51783,N/A,N/A
29,51369,N/A,N/A
29,52199,N/A,N/A
29,52245,N/A,N/A
29,52381,N/A,N/A
29,52423,N/A,N/A
29,52503,N/A,N/A
29,52505,N/A,N/A
29,52561,N/A,N/A
29,52587,N/A,N/A
29,52677,N/A,N/A
29,52679,N/A,N/A
29,52691,N/A,N/A
29,52747,N/A,N/A
29,52761,N/A,N/A
29,52765,N/A,N/A
29,51355,N/A,N/A
29,51377,N/A,N/A
29,52049,N/A,N/A
29,51403,N/A,N/A
29,52053,N/A,N/A
29,51413,N/A,N/A
29,52371,N/A,N/A
29,52407,N/A,N/A
29,51483,N/A,N/A
29,51963,N/A,N/A
29,51489,N/A,N/A
29,52501,N/A,N/A
29,52083,N/A,N/A
29,52089,N/A,N/A
29,52091,N/A,N/A
29,51579,N/A,N/A
29,52733,N/A,N/A
29,51595,N/A,N/A
29,52125,N/A,N/A
29,51597,N/A,N/A
29,51601,N/A,N/A
29,52137,N/A,N/A
29,51611,N/A,N/A
34,52597,N/A,N/A
33,51363,N/A,N/A
33,52131,N/A,N/A
33,59662,N/A,N/A
33,51369,N/A,N/A
33,52199,N/A,N/A
33,52561,N/A,N/A
33,52747,N/A,N/A
33,52765,N/A,N/A
33,51355,N/A,N/A
33,52091,N/A,N/A
31,51363,N/A,N/A
31,52045,N/A,N/A
31,52109,N/A,N/A
31,52131,N/A,N/A
31,51361,N/A,N/A
31,51817,N/A,N/A
31,52157,N/A,N/A
31,51891,N/A,N/A
31,51947,N/A,N/A
31,51981,N/A,N/A
31,52027,N/A,N/A
31,52185,N/A,N/A
31,51359,N/A,N/A
31,59662,N/A,N/A
31,51783,N/A,N/A
31,51369,N/A,N/A
31,52199,N/A,N/A
31,52423,N/A,N/A
31,52505,N/A,N/A
31,52587,N/A,N/A
31,52677,N/A,N/A
31,52679,N/A,N/A
31,52747,N/A,N/A
31,52761,N/A,N/A
31,52765,N/A,N/A
31,51355,N/A,N/A
31,52371,N/A,N/A
31,51963,N/A,N/A
31,52501,N/A,N/A
31,52089,N/A,N/A
31,51579,N/A,N/A
31,52733,N/A,N/A
31,52125,N/A,N/A
31,52137,N/A,N/A
31,51611,N/A,N/A
