101,11440,N/A,N/A
101,11447,N/A,N/A
29,11477,N/A,N/A
29,11479,N/A,N/A
29,11480,N/A,N/A
29,11520,N/A,N/A
29,11523,N/A,N/A
29,11524,N/A,N/A
29,11522,N/A,N/A
29,11553,N/A,N/A
29,11555,N/A,N/A
29,11557,N/A,N/A
29,11558,N/A,N/A
29,11561,N/A,N/A
29,11440,N/A,N/A
29,11442,N/A,N/A
29,11443,N/A,N/A
29,11444,N/A,N/A
29,11445,N/A,N/A
29,11446,N/A,N/A
29,25814,N/A,N/A
29,11556,N/A,N/A
29,11559,N/A,N/A
29,25817,N/A,N/A
29,11560,N/A,N/A
34,11584,N/A,N/A
34,11553,N/A,N/A
34,11440,N/A,N/A
34,81414,N/A,N/A
34,11471,N/A,N/A
34,25814,N/A,N/A
34,59667,N/A,N/A
34,64832,N/A,N/A
33,11520,N/A,N/A
33,11559,N/A,N/A
31,11440,N/A,N/A
31,11442,N/A,N/A
31,11443,N/A,N/A
31,11444,N/A,N/A
31,11446,N/A,N/A
